226,video,G482Jun09Q5 hint,http://www.youtube.com/embed/yCC4QremHtk?rel=0,G482 Jun09,2013-03-25 12:33:48.754524,2014-11-17 21:29:24.477639,https://www.youtube.com/embed/yCC4QremHtk?rel=0,4
267,video,stationary waves - harmonics,http://www.youtube.com/embed/TbckAo78GYI?rel=0,sg15,2013-04-21 09:37:53.287905,2014-11-17 21:29:24.485408,https://www.youtube.com/embed/TbckAo78GYI?rel=0,1
274,video,photon and electron summary,http://www.youtube.com/embed/UYo7x4aCAl0?rel=0,sg16,2013-04-27 18:05:44.434263,2014-11-17 21:29:24.493266,https://www.youtube.com/embed/UYo7x4aCAl0?rel=0,1
278,video,spectra 2,http://www.youtube.com/embed/aXlKDQ2cZvg?rel=0,sg17,2013-05-04 13:48:20.926833,2014-11-17 21:29:24.501231,https://www.youtube.com/embed/aXlKDQ2cZvg?rel=0,1
279,video,spectra 1,http://www.youtube.com/embed/ei4tOUAauq8?rel=0,sg17,2013-05-04 13:54:33.121641,2014-11-17 21:29:24.509037,https://www.youtube.com/embed/ei4tOUAauq8?rel=0,1
281,video,quantization,http://www.youtube.com/embed/2n6r-kB0oLA?rel=0,sg17,2013-05-04 14:28:57.508537,2014-11-17 21:29:24.516885,https://www.youtube.com/embed/2n6r-kB0oLA?rel=0,1
284,video,energy levels and ionization,http://www.youtube.com/embed/KujF2IuSaiA?rel=0,sg17,2013-05-04 16:43:17.119845,2014-11-17 21:29:24.524671,https://www.youtube.com/embed/KujF2IuSaiA?rel=0,1
285,video,Photoelectric effect 1,http://www.youtube.com/embed/uDKgaR1XjJQ?rel=0,sg16,2013-05-04 17:06:51.852828,2014-11-17 21:29:24.532252,https://www.youtube.com/embed/uDKgaR1XjJQ?rel=0,1
286,video,Photoelectric effect 2,http://www.youtube.com/embed/JNUe1aImm3w?rel=0,sg16,2013-05-04 17:07:43.13799,2014-11-17 21:29:24.542511,https://www.youtube.com/embed/JNUe1aImm3w?rel=0,1
265,video,stationary waves in pipes 1,http://www.youtube.com/embed/7YkJx34fRX0?rel=0,sg15,2013-04-21 09:35:41.247499,2014-11-17 21:29:24.550407,https://www.youtube.com/embed/7YkJx34fRX0?rel=0,1
28,video,sg00 Q1g hint,http://www.youtube.com/embed/__1z0o2wTkA,sg00 trig,2012-07-25 20:15:16.141814,2014-11-17 21:29:24.55822,https://www.youtube.com/embed/__1z0o2wTkA,1
29,video,sg00 Q2b,http://www.youtube.com/embed/zCx23Gz-G74,sg00 trig,2012-07-25 20:16:41.243894,2014-11-17 21:29:24.565938,https://www.youtube.com/embed/zCx23Gz-G74,1
30,video,sg00 trig Q2g,http://www.youtube.com/embed/O5x-eU0VRnE,sg00 trig,2012-07-25 20:19:48.768491,2014-11-17 21:29:24.57446,https://www.youtube.com/embed/O5x-eU0VRnE,1
39,video,Intro 1b,http://www.youtube.com/embed/SxFNVohkuWs,intro,2012-08-22 12:54:58.026481,2014-11-17 21:29:24.582356,https://www.youtube.com/embed/SxFNVohkuWs,1
40,video,Intro 1s video,http://www.youtube.com/embed/4ulYe0KZab0,intro,2012-08-22 14:32:00.109076,2014-11-17 21:29:24.59253,https://www.youtube.com/embed/4ulYe0KZab0,1
161,video,Internal resistance 1,http://www.youtube.com/embed/LLUbgEzXaDU?rel=0,sg11,2013-01-27 19:50:10.846244,2014-11-17 21:29:24.603446,https://www.youtube.com/embed/LLUbgEzXaDU?rel=0,1
162,video,internal resistance 2,http://www.youtube.com/embed/MSAWdsM6b8o?rel=0,sg11,2013-01-27 19:58:31.119613,2014-11-17 21:29:24.613825,https://www.youtube.com/embed/MSAWdsM6b8o?rel=0,1
163,video,Internal resistance example,http://www.youtube.com/embed/xdI5T2btrjU?rel=0,sg11,2013-01-27 20:02:10.973779,2014-11-17 21:29:24.621672,https://www.youtube.com/embed/xdI5T2btrjU?rel=0,1
170,video,potential divider 2,http://www.youtube.com/embed/SnzpsHVD4yE?rel=0,sg12,2013-02-02 18:06:20.195906,2014-11-17 21:29:24.629498,https://www.youtube.com/embed/SnzpsHVD4yE?rel=0,1
148,video,components in series,http://www.youtube.com/embed/B9peYi0f7r4?rel=0,sg11,2013-01-26 15:54:07.408088,2014-11-17 21:29:24.638186,https://www.youtube.com/embed/B9peYi0f7r4?rel=0,1
175,video,potential divider by rheostat 2,http://www.youtube.com/embed/8RjN7tH1zSE?rel=0,sg12,2013-02-02 18:17:48.994633,2014-11-17 21:29:24.646803,https://www.youtube.com/embed/8RjN7tH1zSE?rel=0,1
333,video,simultaneous equations q4,http://www.youtube.com/embed/rzlman1_njk?list=PL35EE4961B661468D,"",2013-06-06 14:41:15.030789,2014-11-17 21:29:24.654475,https://www.youtube.com/embed/rzlman1_njk?list=PL35EE4961B661468D,262
326,video,multiplying out from factorised form,http://www.youtube.com/embed/W-ZnLa-ogN0?rel=0,c1ch1,2013-06-03 05:03:19.529482,2014-11-17 21:29:24.662076,https://www.youtube.com/embed/W-ZnLa-ogN0?rel=0,1
328,video,Expanding completed square form,http://www.youtube.com/embed/7V1g3XvbuvE?rel=0,c1ch1,2013-06-04 10:12:57.317726,2014-11-17 21:29:24.669857,https://www.youtube.com/embed/7V1g3XvbuvE?rel=0,1
334,video,multiply out q1,http://www.youtube.com/embed/oi4fHkM6AfE?list=PL35EE4961B661468D,"",2013-06-06 14:45:04.122771,2014-11-17 21:29:24.677735,https://www.youtube.com/embed/oi4fHkM6AfE?list=PL35EE4961B661468D,262
329,video,linear algebra q2 video,"http://www.youtube.com/embed/WWuJqeQpgow?list=PL35EE4961B661468D"" frameborder=""0"" allowfullscreen></iframe>",linear algebra,2013-06-04 13:15:15.784676,2014-11-17 21:29:24.685644,"https://www.youtube.com/embed/WWuJqeQpgow?list=PL35EE4961B661468D"" frameborder=""0"" allowfullscreen></iframe>",262
19,video,tutorial elements,http://www.youtube.com/embed/XJ852uUFFNg,tutorial elements,2012-07-25 09:00:45.333195,2014-11-17 21:29:24.694024,https://www.youtube.com/embed/XJ852uUFFNg,1
21,video,trig 1 example,http://www.youtube.com/embed/Z54pDw5uLVQ,sg00 trig,2012-07-25 10:34:43.805249,2014-11-17 21:29:24.704598,https://www.youtube.com/embed/Z54pDw5uLVQ,1
448,video,C2 Jan 07 Q8 Template,http://www.youtube.com/embed/pFUGSriwsBU?rel=0,c2,2014-04-22 03:45:41.678212,2014-11-17 21:29:24.87877,https://www.youtube.com/embed/pFUGSriwsBU?rel=0,1
351,image,quadratic shapes 2,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes2_zpsfed44b5a.png,c1ch1,2013-09-01 11:55:20.843234,2013-09-01 11:55:30.724023,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes2_zpsfed44b5a.png,1
352,image,quadratic shapes 3,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes3_zps7d1ee180.png,c1ch1,2013-09-01 12:00:21.708662,2013-09-01 12:01:36.640484,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes3_zps7d1ee180.png,1
331,video,inequalities q3,http://www.youtube.com/embed/b82oE3Bn2mw?list=PL35EE4961B661468D,"",2013-06-06 14:38:30.448996,2014-11-17 21:29:24.785604,https://www.youtube.com/embed/b82oE3Bn2mw?list=PL35EE4961B661468D,262
332,video,inequalities q3 continued,http://www.youtube.com/embed/K8vY4u24yKE?list=PL35EE4961B661468D,"",2013-06-06 14:39:39.911958,2014-11-17 21:29:24.793562,https://www.youtube.com/embed/K8vY4u24yKE?list=PL35EE4961B661468D,262
337,video,factorising q3ai,http://www.youtube.com/embed/kdmppNbsvWo?list=PL35EE4961B661468D,"",2013-06-06 14:49:41.422869,2014-11-17 21:29:24.80402,https://www.youtube.com/embed/kdmppNbsvWo?list=PL35EE4961B661468D,262
451,image,SMC05Q13,http://i970.photobucket.com/albums/ae189/gumboil/website/SMC05Q13_zpsac3012ac.gif,SMC,2014-10-30 12:20:28.548172,2014-10-30 12:26:34.476753,http://i970.photobucket.com/albums/ae189/gumboil/website/SMC05Q13_zpsac3012ac.gif,1
449,video,C2 Jan 07 Q9 Template,http://www.youtube.com/embed/QEc_RJk-WSE?rel=0,c2,2014-04-22 03:46:21.870378,2014-11-17 20:51:41.940668,http://www.youtube.com/embed/QEc_RJk-WSE?rel=0,1
444,video,C2 Jan 07 Q4 Template,http://www.youtube.com/embed/NpwHG_xF4wk?rel=0,c2,2014-04-22 03:43:04.236791,2014-11-17 21:07:59.854055,http://www.youtube.com/embed/NpwHG_xF4wk?rel=0,1
149,video,series problem,http://www.youtube.com/embed/JyEeEMr7_OA?rel=0,sg11,2013-01-26 15:58:54.551344,2014-11-17 21:29:24.713704,https://www.youtube.com/embed/JyEeEMr7_OA?rel=0,1
150,video,series solution,http://www.youtube.com/embed/WJKK8XAa2LY?rel=0,sg11,2013-01-26 16:07:44.943729,2014-11-17 21:29:24.721367,https://www.youtube.com/embed/WJKK8XAa2LY?rel=0,1
151,video,series problem method,http://www.youtube.com/embed/nup1zNyf7kQ?rel=0,sg11,2013-01-26 17:30:32.46931,2014-11-17 21:29:24.731139,https://www.youtube.com/embed/nup1zNyf7kQ?rel=0,1
152,video,components in parallel,http://www.youtube.com/embed/MMOtY5y13UU?rel=0,sg11,2013-01-27 11:04:36.428713,2014-11-17 21:29:24.739182,https://www.youtube.com/embed/MMOtY5y13UU?rel=0,1
153,video,parallel problem,http://www.youtube.com/embed/tsN5pfyl8fs?rel=0,sg11,2013-01-27 11:05:26.403988,2014-11-17 21:29:24.747046,https://www.youtube.com/embed/tsN5pfyl8fs?rel=0,1
154,video,parallel solution,http://www.youtube.com/embed/MIiLntQulN4?rel=0,sg11,2013-01-27 11:06:10.334054,2014-11-17 21:29:24.755109,https://www.youtube.com/embed/MIiLntQulN4?rel=0,1
155,video,resistors in parallel formula,http://www.youtube.com/embed/wBB-OHN-CqM?rel=0,sg11,2013-01-27 13:16:06.344299,2014-11-17 21:29:24.765998,https://www.youtube.com/embed/wBB-OHN-CqM?rel=0,1
309,video,g482 Jan 13 Q5,http://www.youtube.com/embed/K1_bcHvYaHM?rel=0,G482 Jan13,2013-05-16 06:41:14.715058,2014-11-17 21:29:24.774552,https://www.youtube.com/embed/K1_bcHvYaHM?rel=0,1
338,video,factorising q3aii,http://www.youtube.com/embed/D_xyG7QtYzc?list=PL35EE4961B661468D,"",2013-06-06 14:50:43.249917,2014-11-17 21:29:24.811849,https://www.youtube.com/embed/D_xyG7QtYzc?list=PL35EE4961B661468D,262
339,video,factorising q3aiii,http://www.youtube.com/embed/Ev4vN5fKPnQ?list=PL35EE4961B661468D,"",2013-06-06 14:52:02.65304,2014-11-17 21:29:24.820378,https://www.youtube.com/embed/Ev4vN5fKPnQ?list=PL35EE4961B661468D,262
340,video,factorise quadratics q3aiv,http://www.youtube.com/embed/kFTE8Mqck1c?list=PL35EE4961B661468D,"",2013-06-07 11:59:20.883601,2014-11-17 21:29:24.829075,https://www.youtube.com/embed/kFTE8Mqck1c?list=PL35EE4961B661468D,262
341,video,factorising quadratics q3bi,http://www.youtube.com/embed/Kkyrb4Jca-I?list=PL35EE4961B661468D,"",2013-06-07 12:00:23.929303,2014-11-17 21:29:24.837236,https://www.youtube.com/embed/Kkyrb4Jca-I?list=PL35EE4961B661468D,262
350,video,sketch completed-square quadratic 3,http://www.youtube.com/embed/39iIbGdE1FQ?rel=0,c1ch1,2013-09-01 11:21:50.723699,2014-11-17 21:29:24.844889,https://www.youtube.com/embed/39iIbGdE1FQ?rel=0,1
445,video,C2 Jan 07 Q5 Template,http://www.youtube.com/embed/WnXNKP1drtU?rel=0,c2,2014-04-22 03:43:36.319405,2014-11-17 21:29:24.853071,https://www.youtube.com/embed/WnXNKP1drtU?rel=0,1
446,video,C2 Jan 07 Q6 Template,http://www.youtube.com/embed/TrVVggeXoE4?rel=0,c2,2014-04-22 03:44:20.425521,2014-11-17 21:29:24.860991,https://www.youtube.com/embed/TrVVggeXoE4?rel=0,1
447,video,C2 Jan 07 Q7 Template,http://www.youtube.com/embed/kbhNTkWazmg?rel=0,c2,2014-04-22 03:45:03.777354,2014-11-17 21:29:24.870535,https://www.youtube.com/embed/kbhNTkWazmg?rel=0,1
203,video,g482 Jan 11 Q3 hint,http://www.youtube.com/embed/gnYYK_EAF1k?rel=0,g482 Jan11,2013-03-11 18:21:08.994817,2014-11-17 21:29:24.895162,https://www.youtube.com/embed/gnYYK_EAF1k?rel=0,1
182,video,kirchoff 1 solution,http://www.youtube.com/embed/FGvGEIpssp8?rel=0,sg12,2013-02-03 14:18:46.555508,2014-11-17 21:29:24.904283,https://www.youtube.com/embed/FGvGEIpssp8?rel=0,1
183,video,Kirchoff 2,http://www.youtube.com/embed/SRCItA9f798?rel=0,sg12,2013-02-03 14:21:00.309394,2014-11-17 21:29:24.912027,https://www.youtube.com/embed/SRCItA9f798?rel=0,1
208,video,author tutorial - video element,http://www.youtube.com/embed/zP1izVOzLfM?rel=0,tutorial,2013-03-16 17:35:05.496253,2014-11-17 21:29:24.91968,https://www.youtube.com/embed/zP1izVOzLfM?rel=0,1
209,video,author tutorial - advanced question,http://www.youtube.com/embed/dnq_gBmcRP0?rel,tutorial,2013-03-16 17:39:51.875074,2014-11-17 21:29:24.927091,https://www.youtube.com/embed/dnq_gBmcRP0?rel,1
210,video,G481Jan13Q1 hint,http://www.youtube.com/embed/5knGiPvkuZw?rel=0,G481 Jan13,2013-03-17 17:30:18.425457,2014-11-17 21:29:24.934818,https://www.youtube.com/embed/5knGiPvkuZw?rel=0,1
211,video,G481Jan13Q2 hint,http://www.youtube.com/embed/nLAFASuSNGY?rel=0,G481 Jan13,2013-03-17 17:30:56.108353,2014-11-17 21:29:24.946199,https://www.youtube.com/embed/nLAFASuSNGY?rel=0,1
212,video,G481Jan13Q3 hint,http://www.youtube.com/embed/dhQNnHrTku4?rel=0,G481 Jan13,2013-03-17 17:32:16.559775,2014-11-17 21:29:24.956669,https://www.youtube.com/embed/dhQNnHrTku4?rel=0,1
213,video,G481Jan13Q4 hint,http://www.youtube.com/embed/Uw9smT8zNLM?rel=0,G481 Jan13,2013-03-17 17:49:20.394496,2014-11-17 21:29:24.967751,https://www.youtube.com/embed/Uw9smT8zNLM?rel=0,1
214,video,G481Jan13Q5 hint,http://www.youtube.com/embed/44zwvhYxRlQ?rel=0,G481 Jan13,2013-03-17 17:50:21.772745,2014-11-17 21:29:24.977183,https://www.youtube.com/embed/44zwvhYxRlQ?rel=0,1
215,video,G481Jan13Q6 hint,http://www.youtube.com/embed/A4VUrCHTt1A?rel=0,G481 Jan13,2013-03-17 17:57:37.797824,2014-11-17 21:29:24.985468,https://www.youtube.com/embed/A4VUrCHTt1A?rel=0,1
216,video,G481Jan13Q7 hint,http://www.youtube.com/embed/H9ldPez9kMo?rel=0,G481 Jan13,2013-03-17 17:59:43.140418,2014-11-17 21:29:24.993921,https://www.youtube.com/embed/H9ldPez9kMo?rel=0,1
217,video,G481Jan13Q8 hint,http://www.youtube.com/embed/f4dfiNWXoVI?rel=0,G481 Jan13,2013-03-17 18:00:41.186942,2014-11-17 21:29:25.003335,https://www.youtube.com/embed/f4dfiNWXoVI?rel=0,1
218,video,author tutorial - questions,http://www.youtube.com/embed/Wqw_g3w3Kj8?rel=0,tutorial,2013-03-23 12:50:14.388946,2014-11-17 21:29:25.012745,https://www.youtube.com/embed/Wqw_g3w3Kj8?rel=0,1
220,video,author tutorial - items,http://www.youtube.com/embed/4KZtIEn1HzI?rel=0,tutorial,2013-03-23 15:43:29.228828,2014-11-17 21:29:25.049615,https://www.youtube.com/embed/4KZtIEn1HzI?rel=0,1
222,video,G482Jun09Q1 hint,http://www.youtube.com/embed/EQKyyriH6pg?rel=0,G482 Jun09,2013-03-25 12:31:28.115563,2014-11-17 21:29:25.057932,https://www.youtube.com/embed/EQKyyriH6pg?rel=0,4
252,video,Interference 1,http://www.youtube.com/embed/PgVQD6HtZOQ,sg14,2013-04-15 09:01:43.758211,2014-11-17 21:29:25.065954,https://www.youtube.com/embed/PgVQD6HtZOQ,1
227,video,G482Jun09Q6 hint,http://www.youtube.com/embed/s9IMfod0Tb0?rel=0,G482 Jun09,2013-03-25 12:35:13.102605,2014-11-17 21:29:25.073813,https://www.youtube.com/embed/s9IMfod0Tb0?rel=0,4
228,video,G482Jun09Q7 hint,http://www.youtube.com/embed/h5xSxlfnXNU?rel=0,G482 Jun09,2013-03-25 12:35:59.188356,2014-11-17 21:29:25.081652,https://www.youtube.com/embed/h5xSxlfnXNU?rel=0,4
355,video,prove min of quadratic,http://www.youtube.com/embed/Amv9Jv4Fsm8?rel=0,c1ch1,2013-09-08 18:09:14.999534,2014-11-17 21:29:25.089464,https://www.youtube.com/embed/Amv9Jv4Fsm8?rel=0,1
353,text,transformation hint,"The word you need is in the videos above: you have to spell it correctly. It is not the word ""transformation"", though it is a similar word.",c,2013-09-01 14:31:22.339578,2013-09-01 14:31:22.377323,"The word you need is in the videos above: you have to spell it correctly. It is not the word ""transformation"", though it is a similar word.",1
354,image,quadratic shapes 4,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes2_zpsfed44b5a.png,c1ch1,2013-09-01 14:38:29.397423,2013-09-01 14:38:29.42529,http://i970.photobucket.com/albums/ae189/gumboil/quadraticshapes2_zpsfed44b5a.png,1
346,text,hint for quadratic sketch,Don't try to enter your answers until you've done a complete sketch on paper.,c1ch1,2013-08-19 04:57:45.768873,2013-09-08 17:14:52.975746,Don't try to enter your answers until you've done a complete sketch on paper.,1
356,video,prove max of quadratic,http://www.youtube.com/embed/pajsBoLWjYo?rel=0,c1ch1,2013-09-08 18:10:06.007328,2014-11-17 21:29:25.097406,https://www.youtube.com/embed/pajsBoLWjYo?rel=0,1
358,video,Factorising 1,http://www.youtube.com/embed/h3rr-twS290?rel=0,c1ch1,2013-09-13 08:33:43.109856,2014-11-17 21:29:25.105225,https://www.youtube.com/embed/h3rr-twS290?rel=0,1
357,text,proof of max/min hint,"In the first two boxes you'll entering  ""is at least (a number)"", or ""at most (a number)"", where of course you need to put in the right number. You can use "">="" or ""<="" instead of ""is at least"" or ""is at most"". In the third box you need to type ""minimum"" or ""maximum"", and in the final box you give the maximum or minimum value.",c1ch1,2013-09-08 18:16:14.878116,2013-09-08 18:16:14.895193,"In the first two boxes you'll entering  ""is at least (a number)"", or ""at most (a number)"", where of course you need to put in the right number. You can use "">="" or ""<="" instead of ""is at least"" or ""is at most"". In the third box you need to type ""minimum"" or ""maximum"", and in the final box you give the maximum or minimum value.",1
359,video,Factorising 2,http://www.youtube.com/embed/m3HTQiVNdPE?rel=0,c1ch1,2013-09-13 08:34:33.615474,2014-11-17 21:29:25.113374,https://www.youtube.com/embed/m3HTQiVNdPE?rel=0,1
360,text,hint that signs of p and q are sorted,"Note that this question predicts the signs of the numbers you will need, so that p and q will turn out to be positive numbers.",c1ch1,2013-09-15 10:51:26.852772,2013-09-15 10:51:26.902134,"Note that this question predicts the signs of the numbers you will need, so that p and q will turn out to be positive numbers.",1
362,video,completing the square 1,http://www.youtube.com/embed/q90xRxZftkc?rel=0,c1ch1,2013-09-15 12:39:34.449956,2014-11-17 21:29:25.121022,https://www.youtube.com/embed/q90xRxZftkc?rel=0,1
361,text,hint that signs of p and q need sorting,"Note that this question just includes ""+p"" and ""+q"" so that any minus signs need supplying by you. It may be that p and/or q is a negative number.",c1ch1,2013-09-15 10:52:46.485539,2013-09-15 10:52:46.507468,"Note that this question just includes ""+p"" and ""+q"" so that any minus signs need supplying by you. It may be that p and/or q is a negative number.",1
363,video,completing the square 2,http://www.youtube.com/embed/X1i3N-BrDFw?rel=0,c1ch1,2013-09-15 12:40:05.452496,2014-11-17 21:29:25.128591,https://www.youtube.com/embed/X1i3N-BrDFw?rel=0,1
364,video,completing the square 3,http://www.youtube.com/embed/7sdJoraOW5E?rel=0,c1ch1,2013-09-15 12:40:33.704758,2014-11-17 21:29:25.136224,https://www.youtube.com/embed/7sdJoraOW5E?rel=0,1
365,video,completing the square 4,http://www.youtube.com/embed/x-XitmULv3U?rel=0,c1ch1,2013-09-15 12:40:59.717432,2014-11-17 21:29:25.144541,https://www.youtube.com/embed/x-XitmULv3U?rel=0,1
366,video,completing the square 5,http://www.youtube.com/embed/xfHLlJvWzaQ?rel=0,c1ch1,2013-09-15 12:41:34.649824,2014-11-17 21:29:25.152459,https://www.youtube.com/embed/xfHLlJvWzaQ?rel=0,1
3,text,test text,This is a bit of sample text,test,2012-07-08 20:31:45.993685,2013-08-18 17:45:07.727227,"",1
369,video,surds 3,http://www.youtube.com/embed/MXu2jhN_OgA?rel=0,c1ch2,2013-09-15 16:18:30.522162,2014-11-17 21:29:25.181751,https://www.youtube.com/embed/MXu2jhN_OgA?rel=0,1
371,video,surds 5,http://www.youtube.com/embed/5C-bCBvlhik?rel=0,c1ch2,2013-09-15 16:20:07.857454,2014-11-17 21:29:25.197709,https://www.youtube.com/embed/5C-bCBvlhik?rel=0,1
372,video,surds 4,http://www.youtube.com/embed/8l_tyIBpzoo?rel=0,c1ch2,2013-09-15 16:21:51.881939,2014-11-17 21:29:25.20535,https://www.youtube.com/embed/8l_tyIBpzoo?rel=0,1
108,video,sg02 2g hint 2,http://www.youtube.com/embed/kOgJu-F4Qdc,sg02,2012-09-12 22:25:27.878928,2014-11-17 21:29:24.042719,https://www.youtube.com/embed/kOgJu-F4Qdc,1
121,video,suvat pebble,http://www.youtube.com/embed/NT7IPHac4IE,sg03,2012-10-02 07:21:32.090734,2014-11-17 21:29:24.053448,https://www.youtube.com/embed/NT7IPHac4IE,1
116,video,sg03-1 basic suvat,http://www.youtube.com/embed/8biUPjK1R_w,sg03,2012-09-28 05:21:04.74828,2014-11-17 21:29:24.061558,https://www.youtube.com/embed/8biUPjK1R_w,1
